Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Analyze Quant Version,10.2,Report Quant Version,10.2
Di-Phtalate,,,,
Data File,Type,RT,Resp.,Final Conc.
Acq. Date-Time,2026-02-03 오후 7:56:44,Data File,FBK(YS 26-01-27).D
Type,Blank,Name,FBK(YS 26-01-27)
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 8:10:26,Data File,FBK(YS 26-01-28).D
Type,Blank,Name,FBK(YS 26-01-28)
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 8:24:08,Data File,FBK(HJ 26-01-28).D
Type,Blank,Name,FBK(HJ 26-01-28)
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 8:37:51,Data File,MBK-1.D
Type,Blank,Name,MBK-1
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 9:19:08,Data File,-C-C-V-1.D
Type,QC,Name,-C-C-V-1
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate,9.683,14225,0.0089,mg/L
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 9:32:50,Data File,YS-01.D
Type,Sample,Name,YS-01
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 9:46:34,Data File,YS-02.D
Type,Sample,Name,YS-02
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 10:00:16,Data File,YS-03.D
Type,Sample,Name,YS-03
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 10:14:01,Data File,YS-04.D
Type,Sample,Name,YS-04
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 10:27:41,Data File,YS-05.D
Type,Sample,Name,YS-05
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 10:41:25,Data File,YS-06.D
Type,Sample,Name,YS-06
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 10:55:08,Data File,YS-07.D
Type,Sample,Name,YS-07
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 11:08:52,Data File,YS-08.D
Type,Sample,Name,YS-08
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 11:22:37,Data File,YS-09.D
Type,Sample,Name,YS-09
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 11:36:18,Data File,YS-10.D
Type,Sample,Name,YS-10
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-03 오후 11:50:02,Data File,YS-11.D
Type,Sample,Name,YS-11
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 12:03:45,Data File,YS-12.D
Type,Sample,Name,YS-12
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 12:17:30,Data File,YS-13.D
Type,Sample,Name,YS-13
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 12:31:12,Data File,YS-14.D
Type,Sample,Name,YS-14
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 12:44:55,Data File,YS-15.D
Type,Sample,Name,YS-15
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 12:58:37,Data File,YS-16.D
Type,Sample,Name,YS-16
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 1:12:22,Data File,YS-17.D
Type,Sample,Name,YS-17
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 1:26:05,Data File,YS-18.D
Type,Sample,Name,YS-18
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 1:39:47,Data File,MBK-2.D
Type,Blank,Name,MBK-2
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 2:20:55,Data File,-C-C-V-2.D
Type,QC,Name,-C-C-V-2
Dil.,0.005,Acq. Method File,ORG(DEHP)
Sample Chromatogram

Name,RT,Resp.,Final Conc.,Units
Di-Phtalate,9.683,11685,0.0076,mg/L
Di-Phtalate
,,
Batch Data Path,"\\192.168.254.121\data\2026\2. 2026-02\DEHP(YS 1.27,28, HJ 1.28)\QuantResults\DEHP.batch.bin"
Analysis Time,2026-02-04 오후 1:57:11,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오후 1:53:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 1:57:11,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
